Chr	Start	End	Target	Score
chr2	128143401	128145401	ENST00000437094	0.872
chr2	128143401	128145401	ENST00000516626	0.836
chr2	128143401	128145401	ENST00000456343	0.79
chr2	128145601	128147601	ENST00000417066	0.688
chr2	128145601	128147601	ENST00000437094	0.759
chr2	128145601	128147601	ENST00000500526	0.693
chr2	128168001	128170001	ENST00000456343	0.781
chr2	128168001	128170001	ENST00000346661	0.771
chr2	128168001	128170001	ENST00000447468	0.94
chr2	128282601	128284601	ENST00000546248	0.691
chr2	128282601	128284601	ENST00000519671	0.85
chr2	128282601	128284601	ENST00000516938	0.818
chr2	128320401	128322401	ENST00000491761	0.815
chr2	128320401	128322401	ENST00000542139	0.815
chr2	128320401	128322401	ENST00000472648	0.91
chr2	128320401	128322401	ENST00000457048	0.949
chr2	128332401	128334401	ENST00000438178	0.856
chr2	128332401	128334401	ENST00000415261	0.755
chr2	128332401	128334401	ENST00000520307	0.723
chr2	128458201	128460201	ENST00000425030	0.968
chr2	128458201	128460201	ENST00000512201	0.716
chr2	128458201	128460201	ENST00000486236	0.683
chr2	128506401	128508401	ENST00000447599	0.683
chr2	128506401	128508401	ENST00000510275	0.9
chr2	128506401	128508401	ENST00000295881	0.81
chr2	128553201	128555201	ENST00000546248	0.762
chr2	128553201	128555201	ENST00000472648	0.732
chr2	128553201	128555201	ENST00000438178	0.924
chr2	128564601	128566601	ENST00000533525	0.756
chr2	128564601	128566601	ENST00000251074	0.787
chr2	128564601	128566601	ENST00000516938	0.871
chr2	128567001	128569001	ENST00000459378	0.708
chr2	128567001	128569001	ENST00000486236	0.799
chr2	128567001	128569001	ENST00000516938	0.868
chr2	128586801	128588801	ENST00000366932	0.826
chr2	128586801	128588801	ENST00000369850	0.776
chr2	128586801	128588801	ENST00000295881	0.783
chr2	128614001	128616001	ENST00000356865	0.771
chr2	128614001	128616001	ENST00000459378	0.774
chr2	128614001	128616001	ENST00000498257	0.78
chr2	128641001	128643001	ENST00000251074	0.769
chr2	128641001	128643001	ENST00000366932	0.729
chr2	128641001	128643001	ENST00000415261	0.798
chr2	128783001	128785001	ENST00000450748	0.645
chr2	128783001	128785001	ENST00000366932	0.636
chr2	128783001	128785001	ENST00000447599	0.636
chr2	128783001	128785001	ENST00000510275	0.686
chr2	128848401	128850401	ENST00000251074	0.664
chr2	128848401	128850401	ENST00000438178	0.641
chr2	128848401	128850401	ENST00000447599	0.633
chr2	128859601	128861601	ENST00000472648	0.878
chr2	128859601	128861601	ENST00000542170	0.754
chr2	128859601	128861601	ENST00000313005	0.816
chr2	130104001	130106001	ENST00000424532	0.595
chr2	130104001	130106001	ENST00000463446	0.295
chr2	130104001	130106001	ENST00000482055	0.326
chr2	131104001	131106001	ENST00000508118	0.773
chr2	131104001	131106001	ENST00000318424	1
chr2	131104001	131106001	ENST00000489085	0.692
chr2	131108801	131110801	ENST00000313552	0.994
chr2	131108801	131110801	ENST00000437546	0.999
chr2	131108801	131110801	ENST00000533404	0.997
chr2	131130001	131132001	ENST00000411931	0.775
chr2	131130001	131132001	ENST00000437546	0.872
chr2	131130001	131132001	ENST00000533404	0.741
chr2	131133401	131135401	ENST00000489085	0.575
chr2	131133401	131135401	ENST00000424173	0.588
chr2	131133401	131135401	ENST00000432245	0.608
chr2	131137601	131139601	ENST00000463446	0.831
chr2	131137601	131139601	ENST00000313552	0.692
chr2	131137601	131139601	ENST00000411931	0.64
chr2	131142401	131144401	ENST00000426841	0.807
chr2	131142401	131144401	ENST00000503550	0.851
chr2	131142401	131144401	ENST00000318809	0.73
chr2	131143801	131145801	ENST00000426841	0.732
chr2	131143801	131145801	ENST00000313552	0.761
chr2	131143801	131145801	ENST00000318809	0.905
chr2	131148001	131150001	ENST00000508176	0.918
chr2	131148001	131150001	ENST00000503550	0.698
chr2	131148001	131150001	ENST00000318809	0.845
chr2	131849601	131851601	ENST00000524497	0.734
chr2	131849601	131851601	ENST00000432826	0.754
chr2	131849601	131851601	ENST00000489427	0.754
chr2	131862801	131864801	ENST00000426490	0.647
chr2	131862801	131864801	ENST00000516408	0.68
chr2	131862801	131864801	ENST00000527479	0.745
chr2	132314601	132316601	ENST00000489418	0.82
chr2	132314601	132316601	ENST00000531450	0.797
chr2	132314601	132316601	ENST00000481197	0.763
chr2	132335201	132337201	ENST00000489418	0.762
chr2	132335201	132337201	ENST00000499161	0.869
chr2	132335201	132337201	ENST00000462387	0.825
chr2	132339001	132341001	ENST00000275262	0.801
chr2	132339001	132341001	ENST00000219197	0.707
chr2	132339001	132341001	ENST00000481197	0.842
chr2	132341801	132343801	ENST00000275262	0.721
chr2	132341801	132343801	ENST00000219197	0.688
chr2	132341801	132343801	ENST00000499161	0.784
chr2	132344201	132346201	ENST00000275262	0.723
chr2	132344201	132346201	ENST00000499161	0.7
chr2	132344201	132346201	ENST00000480822	0.703
chr2	132995601	132997601	ENST00000205061	0.618
chr2	132995601	132997601	ENST00000462387	0.663
chr2	132995601	132997601	ENST00000340159	0.495
chr2	133002001	133004001	ENST00000493477	0.685
chr2	133002001	133004001	ENST00000340159	0.921
chr2	133002001	133004001	ENST00000452572	0.893
chr2	133011401	133013401	ENST00000476693	0.606
chr2	133011401	133013401	ENST00000493477	0.496
chr2	133011401	133013401	ENST00000452572	0.643
chr2	133018801	133020801	ENST00000529558	0.971
chr2	133018801	133020801	ENST00000481197	0.704
chr2	133018801	133020801	ENST00000340159	0.664
chr2	133022001	133024001	ENST00000529558	0.696
chr2	133022001	133024001	ENST00000493477	0.732
chr2	133022001	133024001	ENST00000341552	0.536
chr2	133026001	133028001	ENST00000493477	0.777
chr2	133026001	133028001	ENST00000340159	0.703
chr2	133026001	133028001	ENST00000452572	0.677
chr2	133028601	133030601	ENST00000509166	0.58
chr2	133028601	133030601	ENST00000481197	0.581
chr2	133028601	133030601	ENST00000340159	0.591
chr2	133033201	133035201	ENST00000509166	0.724
chr2	133033201	133035201	ENST00000340159	0.69
chr2	133033201	133035201	ENST00000307198	0.652
chr2	134709201	134711201	ENST00000458574	0.116
chr2	134709201	134711201	ENST00000540843	0.196
chr2	134709201	134711201	ENST00000541750	0.743
chr2	134777601	134779601	ENST00000458574	0.48
chr2	134777601	134779601	ENST00000540843	0.573
chr2	134777601	134779601	ENST00000541750	0.473
chr2	134797401	134799401	ENST00000540843	0.676
chr2	134797401	134799401	ENST00000541750	0.536
chr2	134797401	134799401	ENST00000544591	0.821
chr2	134876001	134878001	ENST00000458574	0.69
chr2	134876001	134878001	ENST00000540843	0.777
chr2	134876001	134878001	ENST00000534987	0.46
chr2	134879601	134881601	ENST00000458574	0.592
chr2	134879601	134881601	ENST00000540843	0.791
chr2	134879601	134881601	ENST00000541750	0.501
chr2	134884201	134886201	ENST00000458574	0.791
chr2	134884201	134886201	ENST00000540843	0.465
chr2	134884201	134886201	ENST00000389003	0.536
chr2	134894001	134896001	ENST00000541750	0.64
chr2	134894001	134896001	ENST00000377773	0.655
chr2	134894001	134896001	ENST00000307741	0.655
chr2	134911801	134913801	ENST00000540843	0.817
chr2	134911801	134913801	ENST00000541750	0.48
chr2	134911801	134913801	ENST00000544591	0.81
chr2	134938401	134940401	ENST00000540843	0.493
chr2	134938401	134940401	ENST00000541750	0.72
chr2	134938401	134940401	ENST00000342016	0.525
chr2	134954401	134956401	ENST00000521856	0.576
chr2	134954401	134956401	ENST00000540843	0.485
chr2	134954401	134956401	ENST00000541750	0.485
chr2	134954401	134956401	ENST00000485143	0.529
chr2	134962801	134964801	ENST00000540142	0.394
chr2	134962801	134964801	ENST00000540843	0.556
chr2	134962801	134964801	ENST00000541750	0.939
chr2	134975001	134977001	ENST00000521856	0.732
chr2	134975001	134977001	ENST00000540843	0.661
chr2	134975001	134977001	ENST00000389003	0.703
chr2	134990801	134992801	ENST00000521856	0.858
chr2	134990801	134992801	ENST00000541750	0.941
chr2	134990801	134992801	ENST00000389003	0.716
chr2	135002601	135004601	ENST00000458574	0.542
chr2	135002601	135004601	ENST00000541750	0.744
chr2	135002601	135004601	ENST00000544591	0.649
chr2	135004601	135006601	ENST00000521856	0.871
chr2	135004601	135006601	ENST00000541750	0.958
chr2	135004601	135006601	ENST00000544591	0.572
chr2	135006801	135008801	ENST00000521856	0.915
chr2	135006801	135008801	ENST00000541750	0.383
chr2	135006801	135008801	ENST00000544591	0.617
chr2	135011401	135013401	ENST00000521856	0.572
chr2	135011401	135013401	ENST00000541750	0.73
chr2	135011401	135013401	ENST00000544591	0.789
chr2	135015201	135017201	ENST00000458574	0.46
chr2	135015201	135017201	ENST00000521856	0.968
chr2	135015201	135017201	ENST00000541750	0.492
chr2	135018001	135020001	ENST00000458574	0.623
chr2	135018001	135020001	ENST00000521856	0.587
chr2	135018001	135020001	ENST00000541750	0.685
chr2	135031201	135033201	ENST00000458574	0.695
chr2	135031201	135033201	ENST00000521856	0.734
chr2	135031201	135033201	ENST00000544591	0.751
chr2	135036001	135038001	ENST00000378482	0.571
chr2	135036001	135038001	ENST00000396157	0.676
chr2	135036001	135038001	ENST00000544591	0.773
chr2	135038801	135040801	ENST00000521856	0.783
chr2	135038801	135040801	ENST00000389003	0.741
chr2	135038801	135040801	ENST00000544591	0.821
chr2	135040401	135042401	ENST00000541750	0.573
chr2	135040401	135042401	ENST00000544591	0.691
chr2	135040401	135042401	ENST00000436018	0.539
chr2	135044801	135046801	ENST00000521856	0.825
chr2	135044801	135046801	ENST00000389003	0.563
chr2	135044801	135046801	ENST00000436018	0.435
chr2	135047001	135049001	ENST00000521856	0.731
chr2	135047001	135049001	ENST00000389003	0.834
chr2	135047001	135049001	ENST00000544591	0.763
chr2	135050401	135052401	ENST00000389003	0.519
chr2	135050401	135052401	ENST00000544591	0.665
chr2	135050401	135052401	ENST00000485143	0.634
chr2	135064801	135066801	ENST00000458574	0.451
chr2	135064801	135066801	ENST00000342016	0.406
chr2	135064801	135066801	ENST00000485143	0.417
chr2	135081401	135083401	ENST00000458574	0.718
chr2	135081401	135083401	ENST00000544591	0.715
chr2	135081401	135083401	ENST00000485143	0.684
chr2	135092201	135094201	ENST00000541750	0.588
chr2	135092201	135094201	ENST00000544591	0.473
chr2	135092201	135094201	ENST00000523545	0.524
chr2	135148401	135150401	ENST00000458574	0.494
chr2	135148401	135150401	ENST00000544591	0.694
chr2	135148401	135150401	ENST00000485143	0.368
chr2	135168001	135170001	ENST00000362207	0.74
chr2	135168001	135170001	ENST00000541750	0.742
chr2	135168001	135170001	ENST00000534987	0.825
chr2	135338801	135340801	ENST00000342016	0.328
chr2	135338801	135340801	ENST00000544591	0.847
chr2	135338801	135340801	ENST00000436018	0.349
chr2	135380401	135382401	ENST00000342016	0.351
chr2	135380401	135382401	ENST00000544591	0.481
chr2	135380401	135382401	ENST00000485143	0.528
chr2	135495801	135497801	ENST00000456744	0.866
chr2	135495801	135497801	ENST00000342016	0.607
chr2	135495801	135497801	ENST00000544591	0.745
chr2	135700401	135702401	ENST00000342016	0.86
chr2	135700401	135702401	ENST00000523545	0.712
chr2	135700401	135702401	ENST00000498198	0.902
chr2	135809801	135811801	ENST00000427451	0.891
chr2	135809801	135811801	ENST00000523545	0.879
chr2	135809801	135811801	ENST00000534987	0.922
chr2	136446201	136448201	ENST00000389003	0.648
chr2	136446201	136448201	ENST00000354769	0.649
chr2	136446201	136448201	ENST00000337747	0.828
chr2	136499401	136501401	ENST00000216027	0.804
chr2	136499401	136501401	ENST00000343800	0.724
chr2	136499401	136501401	ENST00000498198	0.561
chr2	136577601	136579601	ENST00000343800	0.841
chr2	136577601	136579601	ENST00000412290	0.844
chr2	136577601	136579601	ENST00000497409	0.824
chr2	136632401	136634401	ENST00000337747	0.693
chr2	136632401	136634401	ENST00000498198	0.849
chr2	136632401	136634401	ENST00000369534	0.753
chr2	136737401	136739401	ENST00000412290	0.98
chr2	136737401	136739401	ENST00000366776	0.838
chr2	136737401	136739401	ENST00000259845	0.584
chr2	136741001	136743001	ENST00000429541	0.664
chr2	136741001	136743001	ENST00000498198	0.877
chr2	136741001	136743001	ENST00000532597	0.657
chr2	136808601	136810601	ENST00000498198	0.488
chr2	136808601	136810601	ENST00000366776	0.859
chr2	136808601	136810601	ENST00000546139	0.503
chr2	136814401	136816401	ENST00000498198	0.898
chr2	136814401	136816401	ENST00000366776	0.636
chr2	136814401	136816401	ENST00000532597	0.766
chr2	136888801	136890801	ENST00000523487	0.783
chr2	136888801	136890801	ENST00000412290	0.588
chr2	136888801	136890801	ENST00000532597	0.748
chr2	136893001	136895001	ENST00000523487	0.853
chr2	136893001	136895001	ENST00000259845	0.818
chr2	136893001	136895001	ENST00000532597	0.831
chr2	136964001	136966001	ENST00000343800	0.658
chr2	136964001	136966001	ENST00000498198	0.737
chr2	136964001	136966001	ENST00000412290	0.89
chr2	136995801	136997801	ENST00000412290	0.48
chr2	136995801	136997801	ENST00000366776	0.663
chr2	136995801	136997801	ENST00000259845	0.526
chr2	137041401	137043401	ENST00000523487	0.508
chr2	137041401	137043401	ENST00000498198	0.589
chr2	137041401	137043401	ENST00000366776	0.474
chr2	137132401	137134401	ENST00000523487	0.476
chr2	137132401	137134401	ENST00000412290	0.773
chr2	137132401	137134401	ENST00000532597	0.654
chr2	137139201	137141201	ENST00000469362	0.539
chr2	137139201	137141201	ENST00000523487	0.385
chr2	137139201	137141201	ENST00000259845	0.807
chr2	139055801	139057801	ENST00000443721	0.356
chr2	139055801	139057801	ENST00000409670	0.509
chr2	139055801	139057801	ENST00000397622	0.209
chr2	139231401	139233401	ENST00000468392	0.979
chr2	139231401	139233401	ENST00000409670	0.834
chr2	139231401	139233401	ENST00000516894	0.755
chr2	139259401	139261401	ENST00000443721	0.683
chr2	139259401	139261401	ENST00000397622	0.673
chr2	139259401	139261401	ENST00000368994	0.879
chr2	139263001	139265001	ENST00000443721	0.97
chr2	139263001	139265001	ENST00000468392	0.977
chr2	139263001	139265001	ENST00000414352	0.766
chr2	139279201	139281201	ENST00000443721	0.69
chr2	139279201	139281201	ENST00000468392	0.776
chr2	139279201	139281201	ENST00000397622	0.717
chr2	142291401	142293401	ENST00000469292	0.104
chr2	142291401	142293401	ENST00000448394	0.503
chr2	142291401	142293401	ENST00000380648	0.219
chr2	142887801	142889801	ENST00000469292	0.659
chr2	142887801	142889801	ENST00000539781	0.949
chr2	142887801	142889801	ENST00000380648	0.737
chr2	143622601	143624601	ENST00000424968	0.817
chr2	143622601	143624601	ENST00000533424	0.827
chr2	143622601	143624601	ENST00000222693	0.737
chr2	143625201	143627201	ENST00000466366	0.887
chr2	143625201	143627201	ENST00000527642	0.927
chr2	143625201	143627201	ENST00000377001	0.833
chr2	143630801	143632801	ENST00000466366	0.997
chr2	143630801	143632801	ENST00000533424	0.934
chr2	143630801	143632801	ENST00000527642	0.996
chr2	143634801	143636801	ENST00000466366	0.681
chr2	143634801	143636801	ENST00000533424	0.753
chr2	143634801	143636801	ENST00000377001	0.784
chr2	143649601	143651601	ENST00000466366	0.835
chr2	143649601	143651601	ENST00000533424	0.814
chr2	143649601	143651601	ENST00000222693	0.808
chr2	143671601	143673601	ENST00000424968	0.781
chr2	143671601	143673601	ENST00000533424	0.574
chr2	143671601	143673601	ENST00000377001	0.82
chr2	143739601	143741601	ENST00000424968	0.787
chr2	143739601	143741601	ENST00000533424	0.602
chr2	143739601	143741601	ENST00000222693	0.794
chr2	143878001	143880001	ENST00000424968	0.705
chr2	143878001	143880001	ENST00000478415	0.78
chr2	143878001	143880001	ENST00000396355	0.739
chr2	143886801	143888801	ENST00000466366	0.764
chr2	143886801	143888801	ENST00000377001	0.488
chr2	143886801	143888801	ENST00000478415	0.678
chr2	143888801	143890801	ENST00000424968	0.568
chr2	143888801	143890801	ENST00000466366	0.64
chr2	143888801	143890801	ENST00000478415	0.564
chr2	143897401	143899401	ENST00000466366	0.502
chr2	143897401	143899401	ENST00000222693	0.602
chr2	143897401	143899401	ENST00000478415	0.76
chr2	143905401	143907401	ENST00000424968	0.761
chr2	143905401	143907401	ENST00000377001	0.703
chr2	143905401	143907401	ENST00000478415	0.785
chr2	143907001	143909001	ENST00000424968	0.799
chr2	143907001	143909001	ENST00000478415	0.72
chr2	143907001	143909001	ENST00000448336	0.609
chr2	143933801	143935801	ENST00000424968	0.694
chr2	143933801	143935801	ENST00000478415	0.664
chr2	143933801	143935801	ENST00000448336	0.994
chr2	144225401	144227401	ENST00000396355	0.886
chr2	144225401	144227401	ENST00000306821	0.898
chr2	144225401	144227401	ENST00000534436	0.955
chr2	144486801	144488801	ENST00000520581	0.487
chr2	144486801	144488801	ENST00000359866	0.542
chr2	144486801	144488801	ENST00000534436	0.868
chr2	144559401	144561401	ENST00000462904	0.746
chr2	144559401	144561401	ENST00000520581	0.789
chr2	144559401	144561401	ENST00000359866	0.79
chr2	144972801	144974801	ENST00000359866	0.715
chr2	144972801	144974801	ENST00000359636	0.676
chr2	144972801	144974801	ENST00000416926	0.72
chr2	144998001	145000001	ENST00000312265	0.932
chr2	144998001	145000001	ENST00000416926	0.999
chr2	144998001	145000001	ENST00000529610	0.754
chr2	145005801	145007801	ENST00000534436	0.838
chr2	145005801	145007801	ENST00000529610	0.883
chr2	145005801	145007801	23545	0.808
chr2	145067401	145069401	ENST00000396355	0.768
chr2	145067401	145069401	ENST00000359636	0.89
chr2	145067401	145069401	ENST00000391353	0.934
chr2	145081201	145083201	ENST00000452566	0.909
chr2	145081201	145083201	ENST00000416926	0.865
chr2	145081201	145083201	ENST00000391353	0.855
chr2	145088001	145090001	ENST00000452566	0.615
chr2	145088001	145090001	ENST00000359636	0.569
chr2	145088001	145090001	ENST00000534436	0.926
chr2	145088001	145090001	ENST00000422699	0.569
chr2	145115601	145117601	ENST00000359636	0.912
chr2	145115601	145117601	ENST00000391353	0.902
chr2	145115601	145117601	ENST00000260402	0.757
chr2	145130801	145132801	ENST00000412441	0.702
chr2	145130801	145132801	ENST00000359636	0.57
chr2	145130801	145132801	ENST00000481633	0.57
chr2	145130801	145132801	ENST00000529596	0.862
chr2	145139201	145141201	ENST00000534436	0.811
chr2	145139201	145141201	ENST00000541857	0.783
chr2	145139201	145141201	ENST00000529596	0.811
